시도,구군,행정구역명,하수처리장명,하수처리 시설용량,처리구역면적_합,처리구역면적_합류식,처리구역면적_분류식,분류식화율,배수설비_합계(개소),배수설비_합류식(개소),배수설비_분류식합계(개소),배수설비_분류식연결(개소),배수설비_분류식미연결(개소),하수관로_총시설연장,하수관로_차집_오수간선합계,하수관로_차집,하수관로_오수간선,하수관로_합류식우수토실(개소),하수관로_분류식우수토실(개소),하수관로_분류식우수토구(개소),하수관로_지선합계,하수관로_지선합류식,하수관로_지선분류식우수,하수관로_지선분류식오수
경기도,안성시,원곡면,원곡,1000,2.537,0,2.537,100,788,0,788,720,68,36803.5,12000,0,12000,0,0,0,24803.5,0,6239,18564.5
경기도,안성시,일죽면,평촌,33,0.01,0,0.01,100,22,0,22,22,0,3000,1000,0,1000,0,0,0,2000,0,0,2000
경기도,안성시,일죽면,오방,150,0.23,0,0.23,100,131,0,131,131,0,3000,1000,0,1000,0,0,0,2000,0,0,2000
경기도,안성시,일죽면,운전,30,0.017,0,0.017,100,21,0,21,21,0,3000,1000,0,1000,0,0,0,2000,0,0,2000
경기도,안성시,일죽면,일죽,2200,4.702,0,4.702,100,1741,0,1741,1654,87,66845,28715.4,13715.4,15000,0,0,0,38129.6,5326.6,1660,31143
경기도,안성시,죽산면,죽산,3000,4.086,0,4.086,100,1342,0,1342,1232,110,59465,25178.4,15178.4,10000,2,0,0,34286.6,6192.8,2301.1,25792.7
경기도,안성시,삼죽면,죽산,3000,1.222,0,1.222,100,422,0,422,392,30,31195,9434.9,5934.9,3500,0,0,0,21760.1,1567.1,415,19778
경기도,안성시,고삼면,안성,35000,0,0,0,0,0,0,0,0,0,5916,2087.2,2087.2,0,0,0,0,3828.8,3828.8,0,0
경기도,안성시,고삼면,신가,110,0.288,0,0.288,100,176,0,176,176,0,5390,0,0,0,0,0,0,5390,0,10,5380
경기도,안성시,안성1동,안성,35000,1.7,0.17,1.53,90,2280,231,2049,1966,83,55984.5,26640.2,14640.2,12000,3,0,0,29344.3,8941.7,5326.5,15076.1
경기도,안성시,안성2동,안성,35000,2.1,0.147,1.953,93,1446,103,1343,1321,22,57932,25445.9,12445.9,13000,2,0,0,32486.1,7577.7,8329.1,16579.3
경기도,안성시,안성3동,안성,35000,2.218,0.155,2.063,93,1706,120,1586,1534,52,79964.1,30427,15427,15000,6,0,0,49537.1,9530.6,5221.5,34785
경기도,김포시,통진읍,통진,40000,5.622,1.761,3.861,68.7,2618,0,2618,2618,0,155386.57,5378.8,4089.74,1289.06,1,0,0,150007.77,1644.71,84198.41,64164.65
경기도,김포시,통진읍,옹정,16,0.007,0,0.007,100,25,0,25,25,0,314.77,0,0,0,0,0,0,314.77,0,0,314.77
경기도,김포시,통진읍,남정,20,0.014,0,0.014,100,30,0,30,30,0,718.5,0,0,0,0,0,0,718.5,0,350.09,368.41
경기도,김포시,통진읍,사현,34,0.014,0,0.014,100,48,0,48,48,0,508.79,0,0,0,0,0,0,508.79,0,0,508.79
경기도,김포시,고촌읍,고촌,12600,2.211,0.033,2.178,98.5,2199,0,2199,2199,0,73188.31,6168.15,3419.42,2748.73,0,0,0,67020.16,2009.67,42973.37,22037.12
경기도,김포시,고촌읍,김포,80000,0.072,0.072,0,0,1407,0,1407,1407,0,16278.9,3669.9,3669.9,0,0,0,0,12609,4090.73,3715.21,4803.06
경기도,김포시,양촌읍,통진,40000,3.578,1.251,2.327,65,3358,0,3358,3358,0,122508.88,9973.03,7503.37,2469.66,4,0,0,112535.85,11109.23,50027.41,51399.21
경기도,김포시,대곶면,대명,280,0,0,0,0,0,0,0,0,0,8675.29,186.74,0,186.74,0,0,0,8488.55,698.42,0,7790.13
경기도,김포시,대곶면,통진,40000,4.51,0,4.51,100,1362,0,1362,1362,0,71551.64,0,0,0,0,0,0,71551.64,29787.35,921.41,40842.88
경기도,김포시,월곶면,월곶,410,0.759,0,0.759,100,735,0,735,735,0,28567.41,75.14,0,75.14,0,0,0,28492.27,4.94,13856.07,14631.26
경기도,김포시,월곶면,수현,180,0.22,0,0.22,100,0,0,0,0,0,4907.87,62.43,0,62.43,0,0,0,4845.44,0,372.72,4472.72
경기도,김포시,월곶면,포내,30,0.058,0,0.058,100,30,0,30,30,0,3958.07,0,0,0,0,0,0,3958.07,2185.04,1042.63,730.4
경기도,김포시,하성면,봉성,50,0.103,0,0.103,100,70,0,70,70,0,2336.15,0,0,0,0,0,0,2336.15,0,0,2336.15
경기도,김포시,하성면,내촌,30,0.13,0,0.13,100,30,0,30,30,0,4327.35,0,0,0,0,0,0,4327.35,3437.76,604.72,284.87
경기도,김포시,하성면,통진,40000,2.628,2.157,0.471,17.9,2514,0,2514,2514,0,43107.15,4224.35,2715.13,1509.22,0,0,0,38882.8,15766.12,12289.6,10827.08
경기도,김포시,김포본동,김포,80000,3.928,0,3.928,100,1457,0,1457,1457,0,87932.49,9988.6,9598.94,389.66,5,0,0,77943.89,99.68,49374.38,28469.83
경기도,김포시,장기본동,통진,40000,0.15,0,0.15,100,40,0,40,40,0,5502.42,0,0,0,0,0,0,5502.42,359.23,2757.14,2386.05
경기도,김포시,장기본동,김포,80000,2.151,0,2.151,100,0,0,0,0,0,36008.28,955.93,0,955.93,0,0,0,35052.35,529.07,22509.82,12013.46
경기도,김포시,사우동,김포,80000,1.811,0,1.811,100,1307,0,1307,1307,0,56135.39,5309.89,5229.88,80.01,3,0,0,50825.5,38.53,32118.57,18668.4
경기도,김포시,풍무동,김포,80000,3.364,0,3.364,100,1307,0,1307,1307,0,67084.27,322.85,322.85,0,0,0,0,66761.42,0,40939.51,25821.91
경기도,김포시,장기동,김포,80000,2.3,0,2.3,100,1307,0,1307,1307,0,80676.06,3313.11,733.84,2579.27,0,0,0,77362.95,0,47026.61,30336.34
경기도,김포시,구래동,통진,40000,2.048,0,2.048,100,246,0,246,246,0,37805.92,2131.57,321.3,1810.27,0,0,0,35674.35,7.49,23078.34,12588.52
경기도,김포시,마산동,통진,40000,2.871,0,2.871,100,2267,0,2267,2267,0,34666.52,0,0,0,0,0,0,34666.52,0,19768.94,14897.58
경기도,김포시,운양동,통진,40000,0.548,0,0.548,100,181,0,181,181,0,12459.43,43.73,0,43.73,0,0,0,12415.7,0,7547.89,4867.81
경기도,김포시,운양동,김포,80000,3.403,0,3.403,100,1193,0,1193,1193,0,52078.98,1587.73,785.91,801.82,0,0,0,50491.25,0,27913.82,22577.43
경기도,화성시,봉담읍,봉담 증설 2020,9600,0.73,0,0.73,100,2140,0,2140,2140,0,8965.56,0,0,0,0,0,0,8965.56,0,3617.59,5347.97
경기도,화성시,봉담읍,봉담2 증설1,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도,화성시,봉담읍,향남,22000,6.06,0,6.06,100,17770,0,17770,17770,0,74426.49,0,0,0,0,0,0,74426.49,0,30030.97,44395.52
경기도,화성시,봉담읍,봉담,8000,5.04,0,5.04,100,14779,0,14779,14779,0,126421.88,7441.65,0,7441.65,0,0,31,118980.23,57081,24976.24,36922.99
경기도,화성시,우정읍,조암,8000,7.14,0,7.14,100,4547,0,4547,4547,0,53002.38,2014.8,0,2014.8,0,0,11,50987.58,1212.89,13462.23,36312.46
경기도,화성시,우정읍,선창,142,0.15,0,0.15,100,211,0,211,211,0,1045.67,0,0,0,0,0,0,1045.67,0,282.81,762.86
경기도,화성시,우정읍,호곡,80,0.475,0,0.475,100,125,0,125,125,0,3311.33,0,0,0,0,0,0,3311.33,0,895.59,2415.74
경기도,화성시,우정읍,은행나무,46,0.04,0,0.04,100,50,0,50,50,0,278.84,0,0,0,0,0,0,278.84,0,75.41,203.43
경기도,화성시,우정읍,이화,50,0.096,0,0.096,100,74,0,74,74,0,669.23,0,0,0,0,0,0,669.23,0,181,488.23
경기도,화성시,우정읍,매향2,240,0.612,0,0.612,100,335,0,335,335,0,4266.39,0,0,0,0,0,0,4266.39,0,1153.9,3112.49
경기도,화성시,우정읍,운평,120,1.075,0,1.075,100,197,0,197,197,0,7494.06,0,0,0,0,0,0,7494.06,0,2026.86,5467.2
경기도,화성시,우정읍,원안,90,0.45,0,0.45,100,138,0,138,138,0,3137.04,0,0,0,0,0,0,3137.04,0,848.45,2288.59
경기도,화성시,우정읍,주곡,60,0.323,0,0.323,100,50,0,50,50,0,2251.7,0,0,0,0,0,0,2251.7,0,609,1642.7
경기도,화성시,우정읍,매향,120,0.48,0,0.48,100,158,0,158,158,0,3346.19,0,0,0,0,0,0,3346.19,0,905.02,2441.17
경기도,화성시,우정읍,한각,50,0.272,0,0.272,100,87,0,87,87,0,1896.17,0,0,0,0,0,0,1896.17,0,512.84,1383.33
경기도,화성시,향남읍,향남,22000,12.71,0,12.71,100,28399,0,28399,28399,0,199349.32,4354.6,0,4354.6,0,0,172,194994.72,5900,111798.31,77296.41
경기도,화성시,향남읍,향남2,17000,3.32,0,3.32,100,7419,0,7419,7419,0,49393.72,0,0,0,0,0,0,49393.72,0,29203.01,20190.71
경기도,화성시,남양읍,신남,50,0.2,0,0.2,100,88,0,88,88,0,3132.95,0,0,0,0,0,0,3132.95,0,1804.93,1328.02
경기도,화성시,남양읍,남양,12900,2.17,0,2.17,100,8779,0,8779,8779,0,52463.1,1084.9,0,1084.9,0,0,27,51378.2,17385.61,19583.51,14409.08
경기도,화성시,남양읍,남양2 증설,10100,3.29,0,3.29,100,6867,0,6867,6867,0,51537.12,0,0,0,0,0,0,51537.12,0,29691.12,21846
경기도,화성시,매송면,매송,8500,3.47,0,3.47,100,2424,0,2424,2424,0,21970.87,804.9,0,804.9,0,0,13,21165.97,6635.37,11099.51,3431.09
경기도,화성시,매송면,봉담,8000,0.55,0,0.55,100,384,0,384,384,0,2303.11,0,0,0,0,0,0,2303.11,0,1759.28,543.83
경기도,화성시,비봉면,매송,8500,2.47,0,2.47,100,1344,0,1344,1344,0,33231.83,736,0,736,0,0,30,32495.83,14074.16,16081.41,2340.26
경기도,화성시,비봉면,자안,160,0.743,0,0.743,100,174,0,174,174,0,5541.4,0,0,0,0,0,0,5541.4,0,4837.44,703.96
경기도,화성시,마도면,남양,12900,2.87,0,2.87,100,1580,0,1580,1580,0,161309.27,712.9,0,712.9,0,0,40,160596.37,54675.43,52480.25,53440.69
경기도,화성시,마도면,청원,55,0.481,0,0.481,100,52,0,52,52,0,17751.89,0,0,0,0,0,0,17751.89,0,8795.46,8956.43
경기도,화성시,송산면,남양,12900,1.6,0,1.6,100,1768,0,1768,1768,0,56503.45,483,0,483,0,0,22,56020.45,297.58,31703.73,24019.14
경기도,화성시,송산면,마산포,80,0.075,0,0.075,100,55,0,55,55,0,2612,0,0,0,0,0,0,2612,0,1486.11,1125.89
경기도,화성시,서신면,홍법,55,1.03,0,1.03,100,50,0,50,50,0,17958.29,0,0,0,0,0,0,17958.29,0,7779.82,10178.47
경기도,화성시,서신면,제부,800,1.1,0,1.1,100,733,0,733,733,0,19178.76,0,0,0,0,0,0,19178.76,0,8308.55,10870.21
경기도,화성시,서신면,전곡,400,0.176,0,0.176,100,118,0,118,118,0,3068.59,0,0,0,0,0,0,3068.59,0,1329.36,1739.23
경기도,화성시,서신면,서신,900,4.19,0,4.19,100,825,0,825,825,0,73528.41,184,0,184,0,0,63,73344.41,290.69,31648.07,41405.65
경기도,화성시,서신면,궁평,50,0.416,0,0.416,100,67,0,67,67,0,7253.05,0,0,0,0,0,0,7253.05,0,3142.14,4110.91
경기도,화성시,팔탄면,키울,45,0.124,0,0.124,100,38,0,38,38,0,2330.39,0,0,0,0,0,0,2330.39,0,762.33,1568.06
경기도,화성시,팔탄면,향남,22000,3.99,0,3.99,100,2976,0,2976,2976,0,79324.15,850.9,0,850.9,0,0,36,78473.25,3487.02,24530.03,50456.2
경기도,화성시,팔탄면,노하,100,0.532,0,0.532,100,159,0,159,159,0,9998.15,0,0,0,0,0,0,9998.15,0,3270.66,6727.49
경기도,화성시,팔탄면,덕천,150,0.502,0,0.502,100,210,0,210,210,0,9434.35,0,0,0,0,0,0,9434.35,0,3086.23,6348.12
경기도,화성시,팔탄면,쇠내,20,0.052,0,0.052,100,45,0,45,45,0,977.25,0,0,0,0,0,0,977.25,0,319.68,657.57
경기도,화성시,장안면,장안,160,0.321,0,0.321,100,554,0,554,554,0,19002.29,0,0,0,0,0,0,19002.29,0,9782.67,9219.62
경기도,화성시,장안면,물구리,35,0.007,0,0.007,100,121,0,121,121,0,414.37,0,0,0,0,0,0,414.37,0,213.32,201.05
경기도,화성시,장안면,독정,280,0.839,0,0.839,100,968,0,968,968,0,51072.76,482,0,482,0,0,30,50590.76,924.28,25569.06,24097.42
경기도,화성시,장안면,석포,120,0.544,0,0.544,100,415,0,415,415,0,32203.27,0,0,0,0,0,0,32203.27,0,16578.73,15624.54
경기도,화성시,양감면,솔미,40,0.077,0,0.077,100,33,0,33,33,0,1178.3,0,0,0,0,0,0,1178.3,0,551.83,626.47
경기도,화성시,양감면,동지,45,0.049,0,0.049,100,33,0,33,33,0,749.83,0,0,0,0,0,0,749.83,0,351.17,398.66
경기도,화성시,양감면,양감,700,3.06,0,3.06,100,891,0,891,891,0,49218.15,666.9,0,666.9,0,0,80,48551.25,1724.8,21930.27,24896.18
경기도,화성시,정남면,정남,17000,8.43,0,8.43,100,4696,0,4696,4696,0,124136.54,3080.8,0,3080.8,0,0,50,121055.74,8507.3,33667.37,78881.07
경기도,화성시,새솔동,새미,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도,화성시,진안동,"수원(제1,제2)",520000,3.34,0,3.34,100,18768,0,18768,18768,0,84136.19,620.9,0,620.9,0,0,15,83515.29,7783.13,33268.83,42463.33
경기도,화성시,병점1동,"수원(제1,제2)",520000,1.3,0,1.3,100,14497,0,14497,14497,0,21151.43,321.9,0,321.9,0,0,4,20829.53,1878.04,8844.39,10107.1
경기도,화성시,병점2동,"수원(제1,제2)",520000,0.9,0,0.9,100,8670,0,8670,8670,0,20609.21,299,0,299,0,0,1,20310.21,151.5,13954.71,6204
경기도,화성시,반월동,"수원(제1,제2)",520000,2.77,0,2.77,100,11060,0,11060,11060,0,42847.71,1083.9,0,1083.9,0,0,4,41763.81,5504.73,18833.23,17425.85
경기도,화성시,기배동,봉담,8000,3.44,0,3.44,100,4798,0,4798,4798,0,43168.49,620.9,0,620.9,0,0,18,42547.59,9484.22,15478.58,17584.79
경기도,화성시,화산동,봉담,8000,0.51,0,0.51,100,567,0,567,567,0,4096.97,0,0,0,0,0,0,4096.97,0,1623.53,2473.44
경기도,화성시,화산동,정남,17000,8.09,0,8.09,100,8990,0,8990,8990,0,186872.49,1839.8,0,1839.8,0,0,9,185032.69,120043.25,25753.73,39235.71
경기도,화성시,동탄1동,동탄2 공공하수처리시설,122000,2.3,0,2.3,100,18056,0,18056,18056,0,190979.64,1379.8,0,1379.8,0,5,46,189599.84,110000,49660.1,29939.74
경기도,화성시,동탄2동,동탄2 공공하수처리시설,122000,1.5,0,1.5,100,11811,0,11811,11811,0,143193.27,460,0,460,0,0,1,142733.27,100964,24252.27,17517
경기도,화성시,동탄3동,동탄2 공공하수처리시설,122000,1.4,0,1.4,100,17888,0,17888,17888,0,128963.17,460,0,460,0,0,0,128503.17,89000,21362.92,18140.25
경기도,화성시,동탄4동,동탄2 공공하수처리시설,122000,14.2,0,14.2,100,36612,0,36612,36612,0,117332.74,483,0,483,0,1,5,116849.74,91000,17470.5,8379.24
경기도,화성시,동탄5동,동탄2 공공하수처리시설,122000,8,0,8,100,21549,0,21549,21549,0,113963.63,114,0,114,0,0,17,113849.63,25000,41425.63,47424
경기도,화성시,동탄6동,동탄2 공공하수처리시설,122000,2.57,0,2.57,100,9647,0,9647,9647,0,21395.11,0,0,0,0,0,0,21395.11,0,12594.96,8800.15
경기도,화성시,동탄6동,오산,140000,7.85,0,7.85,100,29467,0,29467,29467,0,100813.84,5463,0,5463,0,0,12,95350.84,30000,38470.99,26879.85
경기도,광주시,오포읍,도척,4000,0,0,0,0,0,0,0,0,0,8.17,0,0,0,0,0,0,8.17,0,8.17,0
경기도,광주시,오포읍,광주,25000,6.778,0,6.778,100,1403,0,1403,1403,0,5952.04,623.09,299.11,323.98,0,0,0,5328.95,0,4169.55,1159.4
경기도,광주시,오포읍,매산,500,0.14,0,0.14,100,34,0,34,34,0,35363.95,4923.6,4544.53,379.07,0,0,0,30440.35,0,16840.23,13600.12
경기도,광주시,오포읍,양벌,20000,5.42,0,5.42,100,1192,0,1192,1192,0,107382.05,20159.41,15809.96,4349.45,0,0,0,87222.64,0,53986.76,33235.88
경기도,광주시,오포읍,오포,20000,5.42,0,5.42,100,1403,0,1403,1403,0,189191.47,28051.67,20867.38,7184.29,0,0,0,161139.8,0,89945.22,71194.58
경기도,광주시,초월읍,양벌,20000,0,0,0,0,0,0,0,0,0,494.33,373.51,373.51,0,0,0,0,120.82,0,97.98,22.84
경기도,광주시,초월읍,광주,25000,3.94,0.1,3.84,97.5,424,0,424,424,0,42424.81,13199.97,12319.51,880.46,0,0,0,29224.84,0,17364.23,11860.61
경기도,광주시,초월읍,삼리,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도,광주시,초월읍,오포,20000,0,0,0,0,0,0,0,0,0,373.96,0,0,0,0,0,0,373.96,0,253.66,120.3
경기도,광주시,초월읍,경안,71000,6.15,0,6.15,100,1496,0,1496,1496,0,53990.09,9407.96,9119.29,288.67,0,0,0,44582.13,0,23436.99,21145.14
경기도,광주시,초월읍,곤지암,23000,3.53,0,3.53,100,552,0,552,552,0,161050.98,14377.88,12663.8,1714.08,0,0,0,146673.1,784.54,77507.67,68380.89
경기도,광주시,곤지암읍,도척,4000,0,0,0,0,0,0,0,0,0,785.59,692.16,692.16,0,0,0,0,93.43,0,93.43,0
경기도,광주시,곤지암읍,광주,25000,0,0,0,0,0,0,0,0,0,41.4,0,0,0,0,0,0,41.4,0,41.4,0
경기도,광주시,곤지암읍,경안,71000,0,0,0,0,0,0,0,0,0,98.98,0,0,0,0,0,0,98.98,0,52.74,46.24
경기도,광주시,곤지암읍,곤지암,23000,13.5,0.3,13.2,97.8,0,0,0,0,0,71743.66,13694.65,11323.82,2370.83,0,0,0,58049.01,77.22,27903.04,30068.75
경기도,광주시,곤지암읍,삼리,5000,2.87,0,2.87,100,0,0,0,0,0,158470.26,20925.32,18452.15,2473.17,0,0,0,137544.94,1402,63182.24,72960.7
경기도,광주시,도척면,추곡,130,0.18,0,0.18,100,0,0,0,0,0,3617.88,0,0,0,0,0,0,3617.88,0,175.01,3442.87
경기도,광주시,도척면,도척,4000,5.76,0.1,5.66,98.3,0,0,0,0,0,135625.88,23534.85,22402.9,1131.95,0,0,0,112091.03,405.03,49741.68,61944.32
경기도,광주시,도척면,방도,200,0.28,0,0.28,100,0,0,0,0,0,6084.03,0,0,0,0,0,0,6084.03,0,325.84,5758.19
경기도,광주시,도척면,삼리,5000,0,0,0,0,0,0,0,0,0,35.69,0,0,0,0,0,0,35.69,0,35.69,0
경기도,광주시,도척면,양벌,20000,0,0,0,0,0,0,0,0,0,78.8,0,0,0,0,0,0,78.8,0,78.8,0
경기도,광주시,퇴촌면,영동,600,0.05,0,0.05,100,0,0,0,0,0,13204.39,0,0,0,0,0,0,13204.39,0,3025.41,10178.98
경기도,광주시,퇴촌면,광동,3650,0.32,0,0.32,100,0,0,0,0,0,77985.45,5505.63,3748.84,1756.79,0,0,0,72479.82,437.84,26029.52,46012.46
경기도,광주시,퇴촌면,경안,71000,3.64,0.1,3.54,97.3,0,0,0,0,0,14170.14,3933.55,1344.35,2589.2,0,0,0,10236.59,0,3968.16,6268.43
경기도,광주시,퇴촌면,삼성,400,0,0,0,0,0,0,0,0,0,8748.17,1132.52,323.12,809.4,0,0,0,7615.65,0,3346.71,4268.94
경기도,광주시,남종면,삼성,400,0.25,0,0.25,100,0,0,0,0,0,12070.05,1929.8,1790.44,139.36,0,0,0,10140.25,0,3731.08,6409.17
경기도,광주시,남종면,분원,1900,1.17,0,1.17,100,0,0,0,0,0,11053.26,0,0,0,0,0,0,11053.26,0,4179.53,6873.73
경기도,광주시,남종면,귀여,150,0.09,0,0.09,100,0,0,0,0,0,9407.61,236.51,0,236.51,0,0,0,9171.1,0,2647.63,6523.47
경기도,광주시,남종면,검천,130,0.08,0,0.08,100,0,0,0,0,0,7963.76,0,0,0,0,0,0,7963.76,0,2292.5,5671.26
경기도,광주시,남종면,수청,60,0.03,0,0.03,100,0,0,0,0,0,6445.26,1390.63,0,1390.63,0,0,0,5054.63,0,1429.63,3625
경기도,광주시,남한산성면,불당,80,0,0,0,0,0,0,0,0,0,5950.57,0,0,0,0,0,0,5950.57,0,1928.5,4022.07
경기도,광주시,남한산성면,오전,100,0.01,0,0.01,100,0,0,0,0,0,7281.75,0,0,0,0,0,0,7281.75,0,3059.71,4222.04
경기도,광주시,남한산성면,검복,100,0.01,0,0.01,100,0,0,0,0,0,4974.18,0,0,0,0,0,0,4974.18,0,2055.4,2918.78
경기도,광주시,남한산성면,엄미,180,0.01,0,0.01,100,0,0,0,0,0,9516.15,0,0,0,0,0,0,9516.15,0,3217.39,6298.76
경기도,광주시,남한산성면,남한산성,1200,0.07,0,0.07,100,0,0,0,0,0,6136.06,770.63,770.63,0,0,0,0,5365.43,0,2626.69,2738.74
경기도,광주시,남한산성면,경안,71000,2.38,0,2.38,100,0,0,0,0,0,27099.45,7690.73,7690.73,0,0,0,0,19408.72,0,8306.66,11102.06
경기도,광주시,경안동,양벌,20000,3.74,0,3.74,100,0,0,0,0,0,296.72,158.59,158.59,0,0,0,0,138.13,0,0,138.13
경기도,광주시,경안동,광주,25000,6.181,0,6.181,100,0,0,0,0,0,116157.56,15594.61,7354.99,8239.62,0,0,0,100562.95,0,62734.66,37828.29
경기도,광주시,송정동,광주,25000,1.75,0,1.75,100,0,0,0,0,0,143154.49,32352.03,12662.94,19689.09,0,0,0,110802.46,899.63,72497.71,37405.12
경기도,광주시,쌍령동,경안,71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도,광주시,탄벌동,광주,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도,광주시,광남1동,경안,71000,6.645,0,6.645,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도,광주시,광남1동,광주,25000,0,0,0,0,0,0,0,0,0,183661.24,36194.12,20920.71,15273.41,0,0,0,147467.12,0,92466.36,55000.76
경기도,광주시,광남1동,양벌,20000,0,0,0,0,0,0,0,0,0,139.49,139.49,139.49,0,0,0,0,0,0,0,0
경기도,광주시,광남1동,도척,4000,0,0,0,0,0,0,0,0,0,32.7,0,0,0,0,0,0,32.7,0,32.7,0
경기도,광주시,광남2동,경안,71000,2.059,0,2.059,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도,양주시,백석읍,신천,70000,7.3,0.737,6.563,89.9,331,0,331,331,0,73327.02,11973.24,11973.24,0,5,0,51,61353.78,30084.86,18179.13,13089.79
경기도,양주시,백석읍,기산,600,1.92,0,1.92,100,173,0,173,173,0,10964.06,2056.43,2056.43,0,0,0,12,8907.63,0,1741.28,7166.35
경기도,양주시,백석읍,가업리,46,0.03,0,0.03,100,5,0,5,5,0,381,0,0,0,0,0,0,381,0,0,381
경기도,양주시,은현면,운암리,30,0.02,0,0.02,100,0,0,0,0,0,960,0,0,0,0,0,0,960,0,0,960
경기도,양주시,은현면,신천,70000,19.463,5.08,14.383,73.9,739,0,739,739,0,95964.72,26399.9,26399.9,0,1,0,81,69564.82,20569.07,13352.08,35643.67
경기도,양주시,남면,남면,3000,11.711,0.366,11.345,96.9,542,0,542,542,0,80438.38,13996.84,13996.84,0,2,0,73,66441.54,7525.37,27849.09,31067.08
경기도,양주시,남면,입암리,30,0.03,0,0.03,100,3,0,3,3,0,473,0,0,0,0,0,0,473,0,0,473
경기도,양주시,광적면,회네미,80,0.09,0,0.09,100,9,0,9,9,0,892,0,0,0,0,0,0,892,0,0,892
경기도,양주시,광적면,신천,70000,9.984,0.998,8.986,90,357,0,357,357,0,103132.61,12867.92,12867.92,0,8,0,59,90264.69,23318.14,10867.76,56078.79
경기도,양주시,장흥면,송추,3950,6.209,0,6.209,100,517,0,517,517,0,48924.98,8225.29,8225.29,0,0,0,59,40699.69,0,19858.82,20840.87
경기도,양주시,장흥면,장흥,3000,7.681,0,7.681,100,828,0,828,828,0,65736.53,14934.07,14934.07,0,0,0,85,50802.46,0,26723.6,24078.86
경기도,양주시,양주1동,남방,13000,8.077,0,8.077,100,773,0,773,773,0,61094.02,15566.88,15566.88,0,0,0,67,45527.14,0,26339.37,19187.77
경기도,양주시,양주2동,남방,13000,10.014,0,10.014,100,788,0,788,788,0,88442.83,7397.53,7397.53,0,0,0,71,81045.3,1105,38421.81,41518.49
경기도,양주시,회천1동,옥정,22000,7.3,0,7.3,100,1146,0,1146,1146,0,76937.09,10416.06,10416.06,0,2,0,40,66521.03,7270.08,22567.18,36683.77
경기도,양주시,회천2동,신천,70000,7.924,0,7.924,100,1489,0,1489,1489,0,73274.81,8320.9,8320.9,0,2,0,67,64953.91,5787.23,26753.14,32413.54
경기도,양주시,회천3동,옥정,22000,3.592,0,3.592,100,439,0,439,439,0,31568.04,3950.33,3950.33,0,0,0,7,27617.71,1659.2,12907.6,13050.91
경기도,양주시,회천4동,옥정,22000,13.001,0,13.001,100,389,0,389,389,0,146826.74,20421.76,20421.76,0,0,0,34,126404.98,6384.18,58476.5,61544.3
경기도,포천시,소흘읍,소흘,22000,11.021,2.3,8.721,79.1,14034,2022,12012,11125,887,180661,14144,8444,5700,8,0,30,166517,38415,62590,65512
경기도,포천시,소흘읍,직동,1200,1.937,0,1.937,100,527,0,527,395,132,30213,5100,0,5100,0,0,27,25113,2113,7800,15200
경기도,포천시,군내면,포천,24000,5.385,0,5.385,100,1911,0,1911,1900,11,113926,2062,2062,0,0,0,29,111864,26316,48437,37111
경기도,포천시,내촌면,내촌,2000,6.43,0,6.43,100,1307,0,1307,1127,180,109337,12824,12824,0,0,0,57,96513,11667,34613,50233
경기도,포천시,내촌면,포천,24000,0.201,0,0.201,100,693,0,693,0,693,4218,0,0,0,0,0,0,4218,4218,0,0
경기도,포천시,가산면,포천,24000,6.798,0,6.798,100,2563,0,2563,1877,686,95811,2083,0,2083,0,0,0,93728,39786,27122,26820
경기도,포천시,가산면,소흘,22000,2.419,0,2.419,100,789,0,789,789,0,31489,3085,3085,0,0,0,27,28404,4080,14318,10006
경기도,포천시,신북면,문아리지구,100,0.309,0,0.309,100,101,0,101,77,24,5200,0,0,0,0,0,0,5200,0,1000,4200
경기도,포천시,신북면,장자지구,60,0.032,0,0.032,100,35,0,35,24,11,4495,0,0,0,0,0,0,4495,795,2100,1600
경기도,포천시,신북면,심곡,1200,2.313,0,2.313,100,871,0,871,758,113,38007,6500,0,6500,0,0,16,31507,2607,7600,21300
경기도,포천시,신북면,포천,24000,4.602,0,4.602,100,9377,0,9377,8136,1241,82541,8327,8327,0,0,0,32,74214,35115,14359,24740
경기도,포천시,신북면,백로지구,45,0.119,0,0.119,100,82,0,82,50,32,2700,0,0,0,0,0,0,2700,0,1500,1200
경기도,포천시,창수면,영중,2690,2.194,0.3,1.894,86.3,330,0,330,326,4,39187,2513,0,2513,0,0,1,36674,14431,9679,12564
경기도,포천시,창수면,군자지구,39,0.084,0,0.084,100,39,0,39,39,0,1700,0,0,0,0,0,0,1700,0,1100,600
경기도,포천시,창수면,지동지구,60,0.125,0,0.125,100,25,0,25,25,0,1213,0,0,0,0,0,0,1213,1213,0,0
경기도,포천시,영중면,포천,24000,0.2,0,0.2,100,164,0,164,164,0,8767,0,0,0,0,0,0,8767,0,0,8767
